index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
990,300,168,256,3017.7300,141.7166,0.0000,255.0000,62.3394,11374,1.0000
991,283,178,256,6960.6914,144.0817,0.0000,255.0000,63.7733,14066,1.0000
992,272,185,254,956.2496,159.6677,0.0000,255.0000,62.5510,6300,1.0000
993,275,184,256,3786.3296,148.3528,0.0000,255.0000,71.1517,10778,1.0000
994,276,183,227,2604.4292,75.6105,0.0000,233.0000,50.9784,11562,1.0000
995,296,170,256,2046.8683,112.1907,0.0000,255.0000,67.2012,9690,1.0000
996,275,183,255,5496.6455,108.3404,0.0000,255.0000,49.7435,14588,1.0000
997,275,183,231,6000.6309,97.7893,0.0000,231.0000,43.6255,15022,1.0000
998,259,194,256,685.9901,110.0567,0.0000,255.0000,88.0036,5525,1.0000
999,275,183,256,3490.8672,93.9013,0.0000,255.0000,40.3965,12878,1.0000
1000,275,183,256,1705.7922,86.5167,0.0000,255.0000,51.4276,9644,1.0000
1001,275,183,256,3309.5376,165.4960,0.0000,255.0000,65.7700,11102,1.0000
1002,275,183,256,4746.4731,149.2168,0.0000,255.0000,65.6508,11110,1.0000
1003,275,183,256,5845.1323,150.7228,0.0000,255.0000,75.1993,11637,1.0000
1004,285,177,256,2119.1836,116.0338,0.0000,255.0000,73.0234,8703,1.0000
1005,265,190,256,3176.1968,100.1533,0.0000,255.0000,66.4706,12327,1.0000
1006,318,159,256,1483.2930,96.7856,0.0000,255.0000,56.2857,9223,1.0000
1007,263,192,256,10007.7148,116.1335,0.0000,255.0000,65.7545,16107,1.0000
1008,274,184,256,2193.6843,111.1578,0.0000,255.0000,54.7241,11313,1.0000
1009,225,225,256,1581.1573,115.8870,0.0000,255.0000,54.5685,10489,1.0000
1010,183,275,256,4577.2925,143.5935,0.0000,255.0000,71.1217,10520,1.0000
1011,275,183,256,5266.4272,84.6378,0.0000,255.0000,67.7651,13884,1.0000
1012,275,183,256,5853.3584,136.1419,0.0000,255.0000,76.0155,11390,1.0000
1013,264,191,256,3200.0269,105.8412,0.0000,255.0000,67.0237,12017,1.0000
1014,183,275,256,3982.5547,126.4992,0.0000,255.0000,62.4943,12348,1.0000
1015,285,177,256,3267.1982,164.3428,0.0000,255.0000,53.3433,10890,1.0000
1016,260,194,256,5006.3257,103.6979,0.0000,255.0000,49.1151,13190,1.0000
1017,275,183,256,1632.8206,100.4250,0.0000,255.0000,47.9304,7683,1.0000
1018,284,177,256,2661.9656,118.4695,0.0000,255.0000,63.7110,10205,1.0000
1019,259,194,256,2432.2817,132.1577,0.0000,255.0000,72.7269,9228,1.0000
1020,275,183,256,2325.3530,135.7564,0.0000,255.0000,59.0662,11164,1.0000
1021,259,194,256,680.5283,108.8271,0.0000,255.0000,43.5801,8019,1.0000
1022,299,168,245,177.8324,81.5864,9.0000,255.0000,31.9363,4531,0.9318
1023,262,192,256,4295.0459,74.9599,0.0000,255.0000,48.5663,11120,1.0000
1024,297,170,256,5013.1240,123.6457,0.0000,255.0000,53.0016,13239,1.0000
1025,225,225,256,541.5767,112.7055,0.0000,255.0000,67.8627,6443,1.0000
1026,285,177,246,1898.4084,130.6428,0.0000,251.0000,82.5704,7329,1.0000
1027,275,183,256,2127.6067,92.9748,0.0000,255.0000,57.8948,8837,1.0000
1028,262,192,256,2118.8650,84.5176,0.0000,255.0000,59.9664,9495,1.0000
1029,288,175,255,5630.5151,105.3659,0.0000,255.0000,58.7446,12556,1.0000
1030,259,195,256,5099.6333,119.9614,0.0000,255.0000,50.8318,12485,1.0000
1031,183,275,256,7938.9937,98.0628,0.0000,255.0000,78.7862,14841,1.0000
1032,275,183,256,4605.0986,123.9060,0.0000,255.0000,55.0869,13001,1.0000
1033,305,165,241,1509.9662,156.8803,0.0000,244.0000,69.2547,6298,1.0000
1034,266,189,256,3738.3254,101.6531,0.0000,255.0000,73.0356,12736,1.0000
1035,225,225,256,980.1532,155.6470,0.0000,255.0000,75.2457,6901,1.0000
1036,275,183,256,1849.7466,126.9667,0.0000,255.0000,51.6898,9878,1.0000
1037,259,194,256,2147.9866,110.4570,0.0000,255.0000,56.3857,9017,1.0000
1038,300,168,256,1377.2771,120.3781,0.0000,255.0000,41.8857,7341,1.0000
1039,259,194,256,6600.1533,116.9381,0.0000,255.0000,53.9709,14190,1.0000
1040,275,183,256,7377.8042,115.5226,0.0000,255.0000,59.4301,15331,1.0000
1041,266,190,256,4621.5273,129.0729,0.0000,255.0000,70.8953,11401,1.0000
1042,299,168,256,3203.3433,124.7227,0.0000,255.0000,72.6189,10105,1.0000
1043,267,189,256,4789.6396,125.0849,0.0000,255.0000,64.5437,14275,1.0000
1044,286,176,256,1549.4977,119.6300,0.0000,255.0000,43.2664,8012,1.0000
1045,300,168,256,2906.3711,63.9049,0.0000,255.0000,53.0324,10901,1.0000
1046,275,183,248,599.2764,60.6356,0.0000,255.0000,46.2206,6967,1.0000
1047,275,183,256,1250.0852,133.2910,0.0000,255.0000,78.8543,8742,1.0000
1048,275,183,256,857.6194,134.7874,0.0000,255.0000,44.0608,7919,1.0000
1049,275,183,256,3250.5730,109.3110,0.0000,255.0000,58.9601,12224,1.0000
1050,311,162,256,6146.3525,95.2446,0.0000,255.0000,64.7047,14113,1.0000
1051,275,183,256,867.8957,77.0564,0.0000,255.0000,61.6312,7266,1.0000
1052,275,183,256,3321.0410,131.5988,0.0000,255.0000,79.0801,9887,1.0000
1053,300,168,256,3600.6938,81.4197,0.0000,255.0000,50.9147,13001,1.0000
1054,275,183,256,3169.1155,128.3354,0.0000,255.0000,78.8471,11280,1.0000
1055,212,238,256,4788.0283,232.3668,0.0000,255.0000,49.0551,9043,1.0000
1056,275,183,253,573.5371,126.7651,0.0000,252.0000,51.2978,7029,1.0000
1057,225,225,256,3848.8601,163.9546,0.0000,255.0000,66.5244,12354,1.0000
1058,276,183,256,6025.0786,122.0360,0.0000,255.0000,65.6777,13756,1.0000
1059,275,183,254,13094.3574,100.9839,0.0000,255.0000,42.3605,17912,1.0000
1060,275,183,256,2807.6978,121.2852,0.0000,255.0000,58.4963,9533,1.0000
1061,300,168,256,2786.9414,124.2066,0.0000,255.0000,60.8011,10453,1.0000
1062,266,189,256,1896.2335,139.4961,0.0000,255.0000,57.3938,10338,1.0000
1063,275,183,256,11765.3887,96.6350,0.0000,255.0000,49.5906,18240,1.0000
1064,275,183,256,2848.7683,104.8810,0.0000,255.0000,60.0368,9910,1.0000
1065,259,194,256,1609.3275,103.4622,0.0000,255.0000,61.6890,8655,1.0000
1066,275,183,256,6203.2256,112.8782,0.0000,255.0000,49.8597,15034,1.0000
1067,323,156,256,782.2856,138.2898,0.0000,255.0000,55.3650,7392,1.0000
1068,180,279,256,3671.1511,102.3076,0.0000,255.0000,59.6571,10980,1.0000
1069,194,259,256,8452.1064,117.2832,0.0000,255.0000,57.4594,13724,1.0000
1070,300,168,256,1102.6691,126.4326,0.0000,255.0000,66.7197,8472,1.0000
1071,290,174,256,4738.7290,145.5949,0.0000,255.0000,78.6133,11938,1.0000
1072,264,191,256,7169.5903,117.2716,0.0000,255.0000,52.1627,14430,1.0000
1073,296,170,256,4320.9688,147.9595,0.0000,255.0000,65.1143,12030,1.0000
1074,225,225,256,2049.7498,152.9959,0.0000,255.0000,91.7599,9488,1.0000
1075,275,183,249,4092.9133,108.7742,0.0000,252.0000,55.8802,11612,1.0000
1076,225,225,256,12747.7959,108.1826,0.0000,255.0000,61.3814,17763,1.0000
1077,275,183,256,1673.2593,115.6838,0.0000,255.0000,59.5352,9294,1.0000
1078,299,169,256,2390.4170,123.3345,0.0000,255.0000,50.4805,10347,1.0000
1079,262,193,256,4315.9053,119.2831,0.0000,255.0000,70.2133,13155,1.0000
1080,261,193,256,13786.5059,133.1419,0.0000,255.0000,58.3700,18342,1.0000
1081,322,157,256,2272.1228,97.9639,0.0000,255.0000,67.6863,9959,1.0000
1082,275,183,256,7713.3687,81.8940,0.0000,255.0000,53.6086,15572,1.0000
1083,310,163,256,4652.1440,115.4322,0.0000,255.0000,72.6859,13489,1.0000
1084,192,262,256,5555.5918,193.0208,0.0000,255.0000,55.5345,12545,1.0000
1085,275,183,256,5275.2026,91.7167,0.0000,255.0000,71.3656,13674,1.0000
1086,263,192,256,6745.9248,103.5725,0.0000,255.0000,69.2971,14346,1.0000
1087,286,176,256,2686.7205,122.2257,0.0000,255.0000,64.7744,11755,1.0000
1088,275,183,254,783.1409,94.3923,0.0000,255.0000,62.4652,7476,1.0000
1089,300,168,256,774.0524,113.3710,0.0000,255.0000,48.1267,8188,1.0000
1090,259,194,256,11218.8291,105.0958,0.0000,255.0000,55.3361,17451,1.0000
1091,196,257,256,4177.4883,147.2134,0.0000,255.0000,69.3754,13304,1.0000
1092,194,259,256,13844.0078,107.6148,0.0000,255.0000,48.9361,19059,1.0000
1093,318,159,256,3230.1965,159.2319,0.0000,255.0000,84.2194,8981,1.0000
1094,299,168,256,7714.7534,113.6341,0.0000,255.0000,47.5738,13400,1.0000
1095,275,183,256,2866.8044,151.0449,0.0000,255.0000,56.8116,10594,1.0000
1096,225,225,256,2507.8279,124.5767,0.0000,255.0000,47.6531,11612,1.0000
1097,281,180,220,1145.6276,121.7667,0.0000,219.0000,52.2284,6788,1.0000
1098,259,194,256,6465.0962,159.7906,0.0000,255.0000,48.8506,14301,1.0000
1099,275,183,256,5224.6626,117.5021,0.0000,255.0000,41.7726,13180,1.0000
1100,370,136,256,8876.1914,132.9439,0.0000,255.0000,79.7160,14299,1.0000
1101,204,247,256,7193.7207,82.9027,0.0000,255.0000,47.9949,16130,1.0000
1102,260,194,256,6811.0898,110.6044,0.0000,255.0000,51.4310,17115,1.0000
1103,225,225,256,510.8613,181.1297,0.0000,255.0000,75.6891,5440,1.0000
1104,275,183,256,4187.8774,111.8609,0.0000,255.0000,67.3586,11409,1.0000
1105,259,194,254,3937.8809,126.6170,0.0000,255.0000,59.7425,11910,1.0000
1106,275,183,256,1882.8673,105.6631,0.0000,255.0000,48.8448,11641,1.0000
1107,275,183,256,2540.6914,103.9487,0.0000,255.0000,42.7587,11918,1.0000
1108,275,183,256,866.3370,185.7897,0.0000,255.0000,55.4363,7005,1.0000
1109,300,168,256,4096.3564,107.2461,0.0000,255.0000,56.8091,12357,1.0000
1110,290,174,256,1711.6415,115.2784,0.0000,255.0000,70.0081,9259,1.0000
1111,293,172,252,10285.3682,87.3191,0.0000,255.0000,48.3462,17418,1.0000
1112,259,194,256,1913.3339,115.7755,0.0000,255.0000,86.1256,12841,1.0000
1113,275,183,256,1077.5117,113.6786,0.0000,255.0000,55.0380,9261,1.0000
1114,188,268,256,2001.1538,132.2995,0.0000,255.0000,77.0803,9826,1.0000
1115,194,259,256,1328.8180,114.8046,0.0000,255.0000,59.0274,9174,1.0000
1116,369,136,256,3478.0432,106.6613,0.0000,255.0000,47.1783,11566,1.0000
1117,294,172,256,2598.5869,107.8263,0.0000,255.0000,60.3967,11144,1.0000
1118,275,183,256,1209.8488,150.7877,0.0000,255.0000,61.9048,7756,1.0000
1119,280,180,256,3090.1794,145.7767,0.0000,255.0000,55.1825,11039,1.0000
1120,318,159,256,1914.6797,99.3801,0.0000,255.0000,60.0702,10360,1.0000
1121,265,190,256,3974.9321,121.1260,0.0000,255.0000,56.0106,11502,1.0000
1122,275,183,256,2349.2896,101.1103,0.0000,255.0000,47.7059,10708,1.0000
1123,285,177,256,2845.9744,121.0579,0.0000,255.0000,70.4776,9304,1.0000
1124,289,175,256,1668.6686,130.5332,0.0000,255.0000,63.5845,8306,1.0000
1125,275,183,256,2327.0391,76.5085,0.0000,255.0000,65.4422,9027,1.0000
1126,298,169,256,5712.4731,208.1829,0.0000,255.0000,50.1143,12293,1.0000
1127,275,183,256,5348.8101,109.7667,0.0000,255.0000,56.2697,13601,1.0000
1128,258,195,256,1789.1003,100.6934,0.0000,255.0000,61.6892,7638,1.0000
1129,258,195,256,2664.7983,244.1096,0.0000,255.0000,30.7409,6422,1.0000
1130,224,224,256,7843.5210,113.1874,0.0000,255.0000,57.8400,15480,1.0000
1131,300,168,256,2112.7334,125.3894,0.0000,255.0000,57.5542,9869,1.0000
1132,294,171,256,4974.5527,109.2262,0.0000,255.0000,51.6267,13352,1.0000
1133,275,183,256,3694.1370,163.6301,0.0000,255.0000,66.7927,9662,1.0000
1134,300,168,255,709.0536,187.9610,0.0000,255.0000,65.5041,5261,1.0000
1135,277,182,256,901.7852,117.9615,0.0000,255.0000,72.1502,7458,1.0000
1136,300,168,247,1205.7645,139.8096,0.0000,255.0000,30.6473,6289,1.0000
1137,262,192,256,4633.4385,90.6731,0.0000,255.0000,50.4318,12659,1.0000
1138,310,163,256,3262.8992,96.4232,0.0000,255.0000,49.2186,11514,1.0000
1139,263,191,256,4877.9941,91.4801,0.0000,255.0000,68.1302,12359,1.0000
1140,300,168,253,1700.5303,105.5820,0.0000,255.0000,43.9538,8784,1.0000
1141,299,168,256,4294.8394,104.9810,0.0000,255.0000,39.9735,12000,1.0000
1142,275,183,256,8337.3135,139.5875,0.0000,255.0000,73.0573,14728,1.0000
1143,268,188,256,3102.3181,130.8405,0.0000,255.0000,82.0479,11298,1.0000
1144,275,183,256,13534.9062,140.1120,0.0000,255.0000,69.9877,15198,1.0000
1145,275,183,256,449.0657,208.7274,0.0000,255.0000,60.7722,5142,1.0000
1146,284,177,256,1024.0414,120.9974,0.0000,255.0000,78.1681,8767,1.0000
1147,275,183,256,7642.1074,74.4272,0.0000,255.0000,44.2036,16536,1.0000
1148,275,183,256,2704.0945,124.5178,0.0000,255.0000,57.6211,11480,1.0000
1149,275,183,256,2056.7776,97.3047,0.0000,255.0000,58.5429,9733,1.0000
1150,300,168,256,5454.6318,121.9444,0.0000,255.0000,68.1726,12672,1.0000
1151,183,275,256,1867.1804,88.9243,0.0000,255.0000,51.0314,9698,1.0000
1152,183,275,256,3422.5989,141.1834,0.0000,255.0000,51.5567,11683,1.0000
1153,309,163,256,3438.8625,125.7594,0.0000,255.0000,73.9445,12418,1.0000
1154,275,183,237,526.8962,73.1766,0.0000,238.0000,42.3202,6695,1.0000
1155,338,149,256,5626.1792,119.6514,0.0000,255.0000,56.6574,14278,1.0000
1156,275,183,256,1324.6594,83.7081,0.0000,255.0000,63.1269,8913,1.0000
1157,275,183,256,3886.2012,120.1464,0.0000,255.0000,64.1124,13809,1.0000
1158,259,194,256,3533.2688,82.4456,0.0000,255.0000,59.2885,11062,1.0000
1159,279,180,256,11813.4160,122.1234,0.0000,255.0000,67.3120,17785,1.0000
1160,275,183,256,4427.8770,133.2360,0.0000,255.0000,65.2929,11011,1.0000
1161,275,183,256,564.6694,125.8193,0.0000,255.0000,49.0760,7725,1.0000
1162,276,183,256,1780.7032,98.5187,0.0000,255.0000,65.2838,11303,1.0000
1163,259,194,256,2960.1270,136.1058,0.0000,255.0000,52.2783,10539,1.0000
1164,276,183,256,1261.2809,178.0119,0.0000,255.0000,66.4458,7234,1.0000
1165,259,194,256,4740.4341,85.2253,0.0000,255.0000,49.3829,12564,1.0000
1166,275,183,256,3861.2476,117.9698,0.0000,255.0000,55.2491,12144,1.0000
1167,275,183,256,2751.1909,106.1256,0.0000,255.0000,65.6322,10867,1.0000
1168,300,168,232,545.6236,60.6432,0.0000,236.0000,38.5515,6735,1.0000
1169,244,206,256,2463.3169,179.4978,0.0000,255.0000,107.8408,5246,1.0000
1170,275,183,256,10339.7129,137.6084,0.0000,255.0000,45.8981,16829,1.0000
1171,259,194,256,4690.9028,119.6566,0.0000,255.0000,59.8659,13416,1.0000
1172,225,225,256,3305.3113,185.0210,0.0000,255.0000,77.7281,10604,1.0000
1173,257,196,256,766.8813,164.6373,0.0000,255.0000,49.4844,7542,1.0000
1174,296,170,256,2754.5808,98.0820,0.0000,255.0000,66.0190,10450,1.0000
1175,398,126,256,3453.0635,73.5075,0.0000,255.0000,40.4193,11965,1.0000
1176,225,225,256,6891.3545,157.6487,0.0000,255.0000,72.9974,15707,1.0000
1177,225,225,256,5490.8252,109.7787,0.0000,255.0000,43.7052,15063,1.0000
1178,275,183,241,1372.7567,91.1434,0.0000,244.0000,42.9202,9065,1.0000
1179,268,188,256,7014.2085,121.1416,0.0000,255.0000,69.1940,13428,1.0000
1180,227,222,256,2461.9795,162.5098,0.0000,255.0000,66.1680,8470,1.0000
1181,393,128,256,11004.1045,121.8494,0.0000,255.0000,49.9141,18310,1.0000
1182,275,183,256,12043.6475,117.2614,0.0000,255.0000,70.1905,18863,1.0000
1183,218,232,256,1049.0569,148.1316,0.0000,255.0000,59.4180,9318,1.0000
1184,259,194,256,1041.3729,132.3649,0.0000,255.0000,70.5195,7474,1.0000
1185,194,259,256,1563.3743,161.8533,0.0000,255.0000,55.2326,9681,1.0000
1186,286,176,256,4210.4316,69.9330,0.0000,255.0000,51.8675,12239,1.0000
1187,241,209,256,4160.9209,100.1734,0.0000,255.0000,44.7990,12823,1.0000
1188,264,191,256,6748.9272,113.6494,0.0000,255.0000,70.1878,14438,1.0000
1189,297,170,256,3935.9277,95.9401,0.0000,255.0000,51.9520,13280,1.0000
1190,341,148,256,10129.2539,149.2869,0.0000,255.0000,71.9540,16426,1.0000
1191,193,261,256,6634.8037,146.6473,0.0000,255.0000,58.6495,15461,1.0000
1192,275,183,256,1032.0719,125.2087,0.0000,255.0000,54.1190,8511,1.0000
1193,194,259,256,6405.7993,73.7184,0.0000,255.0000,53.9535,13518,1.0000
1194,275,183,241,4934.3350,83.3598,0.0000,251.0000,39.6824,14230,1.0000
1195,299,168,256,7993.5337,120.9663,0.0000,255.0000,68.9723,13496,1.0000
1196,275,183,256,2454.7732,92.8823,0.0000,255.0000,63.3315,11089,1.0000
1197,225,225,255,2665.6892,220.5299,0.0000,255.0000,54.4625,6952,1.0000
1198,283,178,256,2014.4889,138.8246,0.0000,255.0000,79.4299,10099,1.0000
1199,263,191,256,5805.4619,133.8909,0.0000,255.0000,62.2403,13421,1.0000
1200,290,174,256,2329.6099,61.3078,0.0000,255.0000,61.8876,10366,1.0000
1201,300,168,254,683.3721,90.8034,1.0000,255.0000,43.6313,7355,0.9922
1202,259,194,255,411.6776,113.9458,0.0000,254.0000,44.5324,6352,1.0000
1203,275,183,256,1094.1288,113.6306,0.0000,255.0000,71.3619,8307,1.0000
1204,279,181,256,2396.3560,126.0692,0.0000,255.0000,66.5179,10607,1.0000
1205,318,159,256,3096.2451,112.6161,0.0000,255.0000,67.4629,11976,1.0000
1206,248,203,256,6419.3096,87.5234,0.0000,255.0000,82.1204,12673,1.0000
1207,225,225,256,13181.8623,187.2755,0.0000,255.0000,80.0954,14156,1.0000
1208,286,176,256,3982.7273,128.7570,0.0000,255.0000,54.5830,12376,1.0000
1209,284,177,256,5545.5034,117.8283,0.0000,255.0000,61.9969,12824,1.0000
1210,300,168,256,5675.7710,123.7476,0.0000,255.0000,68.9639,13183,1.0000
1211,259,194,256,2386.1658,117.1752,0.0000,255.0000,62.2717,12252,1.0000
1212,225,225,256,1110.6831,220.6833,0.0000,255.0000,44.0678,5520,1.0000
1213,269,187,230,5434.1782,90.6200,0.0000,238.0000,40.9837,14710,1.0000
1214,275,183,256,4991.8589,122.5276,0.0000,255.0000,72.3414,13837,1.0000
1215,259,194,256,5776.3081,168.6302,0.0000,255.0000,75.4125,10343,1.0000
1216,269,187,256,3227.7268,98.4124,0.0000,255.0000,58.6706,11762,1.0000
1217,259,194,256,4587.7891,113.3858,0.0000,255.0000,59.1251,14304,1.0000
1218,274,184,256,3515.4673,118.7195,0.0000,255.0000,71.2342,10740,1.0000
1219,275,183,256,1335.5128,107.3602,0.0000,255.0000,67.2942,9154,1.0000
1220,275,183,256,1709.6992,143.2893,0.0000,255.0000,53.7646,8413,1.0000
1221,275,183,256,4051.9578,107.9906,0.0000,255.0000,52.6294,10356,1.0000
1222,279,180,256,10442.5488,107.2626,0.0000,255.0000,79.3318,17778,1.0000
1223,213,237,256,3178.8154,97.7552,0.0000,255.0000,70.6926,11826,1.0000
1224,141,358,256,11154.2881,139.3105,0.0000,255.0000,82.7391,17236,1.0000
1225,300,168,256,4534.0938,98.2057,0.0000,255.0000,62.8131,10640,1.0000
1226,100,100,251,906.0033,182.3545,0.0000,254.0000,44.4585,2276,1.0000
1227,100,100,256,1826.2291,117.7875,0.0000,255.0000,62.6883,3391,1.0000
1228,100,100,256,1035.7612,141.2440,0.0000,255.0000,48.1649,3099,1.0000
1229,259,194,256,3565.2075,82.4581,0.0000,255.0000,59.3702,11218,1.0000
1230,181,279,256,5350.8804,127.9050,0.0000,255.0000,68.1642,14152,1.0000
1231,183,275,256,3508.6311,79.6811,0.0000,255.0000,43.7921,8690,1.0000
1232,259,194,256,1599.8326,103.4852,0.0000,255.0000,61.6842,8658,1.0000
1233,247,204,255,1159.3718,136.6120,0.0000,255.0000,59.6434,7898,1.0000
1234,275,183,256,4313.0806,99.6824,0.0000,255.0000,69.6600,13243,1.0000
1235,275,183,256,5833.1313,131.6141,0.0000,255.0000,73.5479,13587,1.0000
1236,275,183,256,3109.3938,108.0107,0.0000,255.0000,58.1481,12074,1.0000
1237,310,163,256,1675.2621,137.2237,0.0000,255.0000,66.5673,9729,1.0000
1238,183,275,256,3079.0779,197.9129,0.0000,255.0000,58.2392,8658,1.0000
1239,275,183,256,3887.7695,149.5528,0.0000,255.0000,56.8639,9284,1.0000
1240,275,183,256,2066.6240,77.2393,0.0000,255.0000,63.2256,9507,1.0000
1241,329,153,256,1551.5277,119.2763,0.0000,255.0000,58.4552,9677,1.0000
1242,170,113,256,2276.6550,69.7664,0.0000,255.0000,51.6640,5499,1.0000
1243,300,168,256,5690.6724,103.3721,0.0000,255.0000,67.7291,14122,1.0000
1244,275,183,256,1244.0002,102.8349,0.0000,255.0000,53.1822,9648,1.0000
1245,300,168,256,2535.5579,100.2446,0.0000,255.0000,58.9473,9843,1.0000
1246,183,275,256,2235.7271,104.3320,0.0000,255.0000,64.5074,11249,1.0000
1247,275,183,256,1551.8386,119.1774,0.0000,255.0000,50.8392,9915,1.0000
1248,300,168,256,2163.8508,85.0393,0.0000,255.0000,63.6735,10076,1.0000
1249,300,168,256,3684.4138,113.5900,0.0000,255.0000,55.9833,12963,1.0000
1250,275,183,256,1385.8136,143.2246,0.0000,255.0000,53.4614,8658,1.0000
1251,275,183,256,406.6771,55.9015,0.0000,255.0000,34.0348,6175,1.0000
1252,275,183,256,3381.5854,121.7814,0.0000,255.0000,43.9565,9804,1.0000
1253,100,100,229,213.1560,225.7597,10.0000,255.0000,41.1313,1249,0.9245
1254,100,100,250,900.0742,148.1761,0.0000,255.0000,61.9990,2386,1.0000
1255,100,100,256,2570.6343,151.9206,0.0000,255.0000,68.6367,3381,1.0000
1256,225,225,254,1007.3596,81.5741,0.0000,253.0000,62.2441,7437,1.0000
1257,300,168,256,1043.5996,161.2583,0.0000,255.0000,47.2110,8423,1.0000
1258,275,183,256,1576.3582,110.0306,0.0000,255.0000,54.5209,9860,1.0000
1259,275,183,256,3537.3901,118.1351,0.0000,255.0000,62.0889,13639,1.0000
1260,275,183,256,1874.1019,69.8790,0.0000,255.0000,53.0023,9291,1.0000
1261,225,225,227,266.9945,199.4419,11.0000,255.0000,53.2076,4464,0.9173
1262,262,193,256,2018.4159,87.6624,0.0000,255.0000,79.1766,9083,1.0000
1263,275,183,236,304.0186,95.9112,0.0000,236.0000,51.3349,6240,1.0000
1264,274,184,233,1027.7377,70.6370,0.0000,237.0000,51.3517,13147,1.0000
1265,275,183,256,1167.8658,143.1355,0.0000,255.0000,52.7242,9796,1.0000
1266,259,194,256,1121.5608,100.6880,0.0000,255.0000,61.8738,7733,1.0000
1267,300,168,256,2577.4771,112.0734,0.0000,255.0000,59.2859,10803,1.0000
1268,275,183,256,2265.0068,148.5796,0.0000,255.0000,70.0979,10846,1.0000
1269,259,194,256,2193.5378,120.5686,0.0000,255.0000,54.1545,10033,1.0000
1270,275,183,256,3826.7173,74.6840,0.0000,255.0000,53.8794,11545,1.0000
1271,275,183,256,4756.7524,118.1615,0.0000,255.0000,67.1022,13413,1.0000
1272,300,168,256,520.5018,136.4377,0.0000,255.0000,47.9358,6588,1.0000
1273,259,194,256,1786.0305,130.0541,0.0000,255.0000,54.4192,11262,1.0000
1274,275,183,256,2069.9058,98.8046,0.0000,255.0000,59.4489,10983,1.0000
1275,310,163,250,1266.0709,75.6015,0.0000,255.0000,59.1563,7093,1.0000
1276,275,183,256,1249.6654,151.3911,0.0000,255.0000,63.1240,7681,1.0000
1277,322,156,256,2522.1216,133.6487,0.0000,255.0000,67.9471,11797,1.0000
1278,194,259,256,522.5463,141.6017,0.0000,255.0000,60.0222,6640,1.0000
1279,300,168,256,2833.3965,98.8958,0.0000,255.0000,62.9018,9724,1.0000
1280,100,100,256,2319.6436,133.3622,0.0000,255.0000,69.5005,3635,1.0000
1281,100,100,256,1225.8048,96.1432,0.0000,255.0000,53.1864,3138,1.0000
1282,100,100,219,2065.6257,228.3986,0.0000,255.0000,41.5129,2589,1.0000
1283,287,176,256,892.8243,74.9100,0.0000,255.0000,46.9741,7586,1.0000
1284,194,259,256,7736.4878,123.6342,0.0000,255.0000,58.2479,16424,1.0000
1285,150,113,256,2317.5674,129.3922,0.0000,255.0000,64.5881,5650,1.0000
1286,292,173,256,2425.7686,136.8671,0.0000,255.0000,58.9148,9769,1.0000
1287,275,183,256,1715.4612,70.8911,0.0000,255.0000,56.1120,10439,1.0000
1288,318,159,256,510.2105,136.7899,0.0000,255.0000,47.6438,6308,1.0000
1289,259,194,251,976.2618,70.4759,0.0000,251.0000,57.8020,6617,1.0000
1290,275,183,256,2759.3352,148.6192,0.0000,255.0000,70.2693,11152,1.0000
1291,259,194,256,4077.8635,126.6495,0.0000,255.0000,65.9905,11236,1.0000
1292,259,194,256,2044.2883,130.8757,0.0000,255.0000,55.2722,11403,1.0000
1293,275,183,256,1488.9958,158.6323,0.0000,255.0000,68.1555,8556,1.0000
1294,183,275,256,2548.0703,104.4184,0.0000,255.0000,64.6620,11582,1.0000
1295,275,183,242,173.2454,133.1776,0.0000,241.0000,42.7530,5802,1.0000
1296,275,183,256,1805.5138,74.5902,0.0000,255.0000,51.2753,9910,1.0000
1297,275,183,255,709.0760,151.2399,0.0000,254.0000,62.8236,7047,1.0000
1298,299,168,256,7849.0107,105.5573,0.0000,255.0000,63.7813,16569,1.0000
1299,183,275,256,1630.6598,153.8267,0.0000,255.0000,76.3332,9011,1.0000
1300,275,183,251,1017.7657,67.1179,0.0000,253.0000,55.5539,6270,1.0000
1301,300,168,256,510.5726,123.4126,0.0000,255.0000,41.0923,6597,1.0000
1302,194,259,256,494.4698,122.8671,0.0000,255.0000,53.0539,7269,1.0000
1303,275,183,256,946.5405,181.3557,0.0000,255.0000,71.4409,7223,1.0000
1304,275,183,237,1290.5010,121.5871,13.0000,255.0000,44.3565,10158,0.9030
1305,275,183,256,1691.0344,115.1824,0.0000,255.0000,60.5134,10349,1.0000
1306,275,183,256,540.2877,88.4898,0.0000,255.0000,64.7817,7378,1.0000
1307,100,100,231,682.7941,195.4963,4.0000,255.0000,70.6339,1649,0.9691
1308,275,183,256,4689.4097,119.7830,0.0000,255.0000,53.5185,13181,1.0000
1309,299,168,256,732.4740,121.5637,0.0000,255.0000,57.7150,7061,1.0000
1310,183,275,256,3695.7493,87.7590,0.0000,255.0000,63.9229,11180,1.0000
1311,275,183,256,1552.5950,142.8049,0.0000,255.0000,57.9227,9525,1.0000
1312,275,183,256,2786.1184,83.3611,0.0000,255.0000,57.5333,11690,1.0000
1313,275,183,256,5159.4653,98.7681,0.0000,255.0000,70.5173,13507,1.0000
1314,265,190,256,4463.5728,128.1634,0.0000,255.0000,63.4188,13375,1.0000
1315,265,190,256,1637.8728,117.9240,0.0000,255.0000,67.2743,9612,1.0000
